code,name,area,type
312021350,Ooralea - Bakers Creek,48.6972,sa2
312021351,Pioneer Valley,1184.1722,sa2
312021352,Sarina,1439.646,sa2
312021353,Seaforth - Calen,2104.086,sa2
312021354,Shoal Point - Bucasia,17.8539,sa2
312021355,Slade Point,8.893,sa2
312021356,South Mackay,6.8909,sa2
312021357,Walkerston - Eton,624.1895,sa2
312021358,West Mackay,5.7909,sa2
312031359,Airlie - Whitsundays,304.0111,sa2
312031360,Cape Conway,295.3659,sa2
312031361,Proserpine,2074.6506,sa2
313011362,Beachmere - Sandstone Point,110.0961,sa2
313011363,Bribie Island,145.3505,sa2
313021364,Burpengary - East,27.2033,sa2
313021365,Caboolture,74.4529,sa2
313021366,Caboolture - South,13.9768,sa2
313021367,Elimbah,101.1794,sa2
313021368,Morayfield - East,8.5225,sa2
313021369,Wamuran,89.386,sa2
313031370,Kilcoy,2863.2648,sa2
313031371,Woodford - D'Aguilar,525.0208,sa2
313041372,Burpengary,22.3343,sa2
313041373,Deception Bay,31.878,sa2
313041374,Morayfield,24.9311,sa2
313041375,Narangba,37.7088,sa2
313041376,Upper Caboolture,55.5614,sa2
313051377,Clontarf,6.3079,sa2
313051378,Margate - Woody Point,4.2806,sa2
313051379,Redcliffe,4.1828,sa2
313051380,Rothwell - Kippa-Ring,15.3908,sa2
313051542,Scarborough - Newport - Moreton Island,183.4277,sa2
314011382,Albany Creek,9.7817,sa2
314011383,Cashmere,45.2329,sa2
314011384,Dayboro,406.8379,sa2
314011385,Eatons Hill,9.1057,sa2
314011386,The Hills District,31.6238,sa2
314011387,Samford Valley,166.0989,sa2
314021388,Dakabin - Kallangur,16.637,sa2
314021389,Murrumba Downs - Griffin,22.5196,sa2
314021390,North Lakes - Mango Hill,27.1609,sa2
314031391,Bray Park,4.4865,sa2
314031392,Lawnton,9.2992,sa2
314031393,Petrie,6.7374,sa2
314031394,Strathpine - Brendale,17.8734,sa2
315011395,Aurukun,7423.989,sa2
315011396,Cape York,112960.6967,sa2
315011397,Croydon - Etheridge,68697.198,sa2
315011398,Kowanyama - Pormpuraaw,6950.6982,sa2
315011399,Northern Peninsula,1052.0676,sa2
315011400,Tablelands,52403.0178,sa2
315011401,Torres,883.731,sa2
315011402,Torres Strait Islands,490.031,sa2
315011403,Weipa,16.1611,sa2
315021404,Carpentaria,114445.7683,sa2
315021405,Mount Isa,62.8098,sa2
315021406,Mount Isa Region,84056.1136,sa2
315021407,Northern Highlands,108517.4841,sa2
315031408,Barcaldine - Blackall,83919.9037,sa2
315031409,Charleville,40699.7585,sa2
315031410,Far Central West,271279.763,sa2
315031411,Far South West,188751.2847,sa2
315031412,Longreach,40572.2443,sa2
316011413,Buderim - North,24.1124,sa2
316011414,Buderim - South,30.1384,sa2
316011415,Mountain Creek,7.368,sa2
316011416,Sippy Downs,14.7651,sa2
316021417,Aroona - Currimundi,5.5136,sa2
316021418,Buddina - Minyama,4.0969,sa2
316021419,Caloundra - Kings Beach,3.9911,sa2
316021420,Caloundra - West,71.6378,sa2
316021421,Golden Beach - Pelican Waters,10.453,sa2
316021422,Moffat Beach - Battery Hill,3.8929,sa2
316021423,Parrearra - Warana,6.8866,sa2
316021424,Wurtulla - Birtinya,6.6343,sa2
316031425,Coolum Beach,18.1108,sa2
316031426,Marcoola - Mudjimba,32.8881,sa2
316031427,Maroochydore - Kuluin,13.8495,sa2
316031428,Mooloolaba - Alexandra Headland,5.5009,sa2
316051434,Noosa Heads,13.0071,sa2
316051435,Noosaville,26.4403,sa2
316051437,Sunshine Beach,7.2839,sa2
316051438,Tewantin,25.618,sa2
316051543,Peregian Beach - Marcus Beach,13.6938,sa2
316051544,Peregian Springs,6.0601,sa2
316061439,Beerwah,148.6221,sa2
316061440,Caloundra Hinterland,459.3262,sa2
316061441,Glass House Mountains,184.2289,sa2
316061442,Landsborough,134.3176,sa2
316061443,Maroochy Hinterland,526.3125,sa2
316061444,Palmwoods,115.2091,sa2
316071545,Bli Bli,44.7696,sa2
316071546,Diddillibah - Rosemount,31.3023,sa2
316071547,Eumundi - Yandina,215.7896,sa2
316071548,Nambour,54.0249,sa2
316081549,Noosa Hinterland,820.066,sa2
317011445,Cambooya - Wyreema,227.5384,sa2
317011446,Darling Heights,12.536,sa2
317011447,Drayton - Harristown,16.278,sa2
317011448,Gatton,49.9777,sa2
317011449,Gowrie (Qld),81.0101,sa2
317011450,Highfields,149.2803,sa2
317011451,Lockyer Valley - West,1480.2184,sa2
317011452,Middle Ridge,8.6802,sa2
317011453,Newtown (Qld),5.5435,sa2
317011454,North Toowoomba - Harlaxton,10.3068,sa2
317011455,Rangeville,8.2521,sa2
317011456,Toowoomba - Central,9.5179,sa2
317011457,Toowoomba - East,19.4162,sa2
317011458,Toowoomba - West,161.2954,sa2
317011459,Wilsonton,18.9445,sa2
318011460,Ayr,69.829,sa2
318011461,Burdekin,4878.6303,sa2
318011462,Charters Towers,41.8593,sa2
318011463,Dalrymple,68340.305,sa2
318011464,Ingham,41.6192,sa2
318011465,Ingham Region,2765.5697,sa2
318011466,Palm Island,71.9928,sa2
318021467,Aitkenvale,3.3069,sa2
318021468,Annandale,18.8364,sa2
318021469,Belgian Gardens - Pallarenda,39.8289,sa2
318021470,Bohle Plains,100.0625,sa2
318021471,Condon - Rasmussen,46.1617,sa2
318021472,Cranbrook,3.3581,sa2
318021473,Deeragun,66.0566,sa2
318021474,Douglas,78.9574,sa2
318021475,Garbutt - West End,17.0488,sa2
318021476,Gulliver - Currajong - Vincent,4.9312,sa2
318021477,Heatley,2.0316,sa2
318021478,Hermit Park - Rosslea,3.8838,sa2
318021479,Hyde Park - Pimlico,3.1985,sa2
318021480,Kelso,170.3565,sa2
318021481,Kirwan - East,3.5233,sa2
318021482,Kirwan - West,9.3421,sa2
318021483,Magnetic Island,51.1523,sa2
318021484,Mount Louisa,31.6019,sa2
318021485,Mundingburra,2.6394,sa2
318021486,Northern Beaches,1008.6849,sa2
318021487,Oonoonba,8.6993,sa2
318021488,South Townsville - Railway Estate,9.179,sa2
318021489,Townsville - South,2073.1701,sa2
318021490,Townsville City - North Ward,6.763,sa2
318021491,Wulguru - Roseneath,63.5182,sa2
319011492,Ashfield - Kepnock,8.0749,sa2
319011493,Bargara - Burnett Heads,144.5297,sa2
319011494,Branyan - Kensington,50.4255,sa2
319011495,Bundaberg,6.1218,sa2
319011496,Bundaberg East - Kalkie,13.7591,sa2
319011497,Bundaberg North - Gooburrum,53.8539,sa2
319011498,Bundaberg Region - North,1273.685,sa2
319011499,Bundaberg Region - South,2207.1817,sa2
319011500,Millbank - Avoca,9.54,sa2
319011501,Svensson Heights - Norville,6.399,sa2
319011502,Walkervale - Avenell Heights,12.442,sa2
319021503,Gayndah - Mundubbera,8513.3531,sa2
319021504,Gin Gin,2355.4671,sa2
319021505,Kingaroy,70.1948,sa2
319021506,Kingaroy Region - North,4332.3355,sa2
319021507,Kingaroy Region - South,2370.7257,sa2
319021508,Monto - Eidsvold,11156.4958,sa2
319021509,Nanango,1648.7359,sa2
319021510,North Burnett,289.5233,sa2
319031511,Cooloola,1141.6393,sa2
319031512,Gympie - North,42.6859,sa2
319031513,Gympie - South,26.7757,sa2
319031514,Gympie Region,2544.6625,sa2
319031515,Kilkivan,3219.4644,sa2
319041516,Booral - River Heads,158.341,sa2
319041517,Craignish - Dundowran Beach,35.6108,sa2
319041518,Pialba - Eli Waters,18.7194,sa2
319041519,Point Vernon,4.8459,sa2
319041520,Torquay - Scarness - Kawungan,10.9419,sa2
319041521,Urangan - Wondunna,23.0979,sa2
319051522,Burrum - Fraser,2759.1365,sa2
319051523,Granville,49.0135,sa2
319051524,Maryborough (Qld),84.2739,sa2
319051525,Maryborough Region - South,3823.1904,sa2
319051526,Tinana,37.3373,sa2
401011001,Adelaide,10.4824,sa2
401011002,North Adelaide,5.0909,sa2
401021003,Adelaide Hills,364.439,sa2
401021004,Aldgate - Stirling,117.2141,sa2
401021005,Hahndorf - Echunga,110.1516,sa2
401021006,Lobethal - Woodside,202.4981,sa2
401021007,Mount Barker,54.1038,sa2
401021008,Mount Barker Region,395.6658,sa2
401021009,Nairne,24.8562,sa2
401021010,Uraidla - Summertown,119.1882,sa2
401031011,Burnside - Wattle Park,11.305,sa2
401031012,Glenside - Beaumont,9.5264,sa2
401031013,Toorak Gardens,6.6869,sa2
401041014,Athelstone,6.204,sa2
401041015,Paradise - Newton,9.2257,sa2
401041016,Rostrevor - Magill,9.9383,sa2
401051017,Norwood (SA),3.8926,sa2
401051018,Payneham - Felixstow,5.2284,sa2
401051019,St Peters - Marden,5.9826,sa2
401061020,Nailsworth - Broadview,2.3161,sa2
401061021,Prospect,5.4754,sa2
401061022,Walkerville,3.53,sa2
401071023,Goodwood - Millswood,7.1977,sa2
401071024,Unley - Parkside,7.0726,sa2
402011025,Gawler - North,145.5294,sa2
402011026,Gawler - South,76.7139,sa2
402011027,Lewiston - Two Wells,84.6217,sa2
402021028,Craigmore - Blakeview,11.8807,sa2
402021029,Davoren Park,9.4648,sa2
402021030,Elizabeth,9.2606,sa2
402021031,Elizabeth East,8.1639,sa2
402021032,Munno Para West - Angle Vale,44.3104,sa2
402021033,One Tree Hill,130.1694,sa2
402021034,Smithfield - Elizabeth North,7.9871,sa2
402021035,Virginia - Waterloo Corner,135.566,sa2
402031036,Enfield - Blair Athol,15.1765,sa2
402031037,Northgate - Oakden - Gilles Plains,11.2336,sa2
402031038,Windsor Gardens,8.4298,sa2
402041039,Dry Creek - North,38.5669,sa2
402041040,Ingle Farm,7.4263,sa2
402041041,Para Hills,10.173,sa2
402041042,Parafield,4.6289,sa2
402041043,Parafield Gardens,7.0272,sa2
402041044,Paralowie,8.3213,sa2
402041046,Salisbury,10.7696,sa2
402041047,Salisbury East,14.8505,sa2
402041048,Salisbury North,31.3003,sa2
402041171,Mawson Lakes - Globe Derby Park,9.6165,sa2
402041172,Pooraka - Cavan,7.4904,sa2
402051049,Golden Grove,26.6144,sa2
402051050,Greenwith,6.0371,sa2
402051051,Highbury - Dernancourt,12.001,sa2
402051052,Hope Valley - Modbury,10.3124,sa2
402051053,Modbury Heights,9.9089,sa2
402051054,Redwood Park,14.1403,sa2
402051055,St Agnes - Ridgehaven,12.2999,sa2
403011056,Brighton (SA),5.9168,sa2
403011057,Glenelg (SA),7.2232,sa2
403021058,Edwardstown,5.5375,sa2
403021059,Hallett Cove,9.2762,sa2
403021060,Marino - Seaview Downs,12.2123,sa2
403021061,Mitchell Park,7.5687,sa2
403021062,Morphettville,6.2005,sa2
403021063,Sheidow Park - Trott Park,9.3899,sa2
403021064,Warradale,6.0145,sa2
403031065,Belair,24.7761,sa2
403031066,Bellevue Heights,8.7154,sa2
403031067,Blackwood,16.928,sa2
403031068,Colonel Light Gardens,6.761,sa2
403031069,Mitcham (SA),11.4472,sa2
403031070,Panorama,5.7425,sa2
403041071,Aberfoyle Park,13.8426,sa2
403041072,Aldinga,35.3303,sa2
403041073,Christie Downs,8.5727,sa2
403041074,Christies Beach,7.2164,sa2
403041075,Clarendon,123.3732,sa2
403041076,Coromandel Valley,4.4154,sa2
403041077,Flagstaff Hill,9.7527,sa2
403041078,Hackham - Onkaparinga Hills,23.6435,sa2
403041079,Hackham West - Huntfield Heights,4.374,sa2
403041080,Happy Valley,10.17,sa2
403041081,Happy Valley Reservoir,6.5089,sa2
403041082,Lonsdale,9.84,sa2
403041083,McLaren Vale,119.5749,sa2
403041084,Morphett Vale - East,7.6836,sa2
403041085,Morphett Vale - West,5.0775,sa2
403041086,Reynella,7.7053,sa2
403041087,Seaford (SA),23.5763,sa2
403041088,Willunga,85.1869,sa2
403041089,Woodcroft,13.5274,sa2
404011090,Beverley,4.2198,sa2
404011091,Flinders Park,6.3834,sa2
404011092,Henley Beach,5.9563,sa2
404011093,Hindmarsh - Brompton,7.8961,sa2
404011094,Royal Park - Hendon - Albert Park,3.246,sa2
404011095,Seaton - Grange,8.2533,sa2
404011096,West Lakes,8.5515,sa2
404011097,Woodville - Cheltenham,8.8122,sa2
404021098,Dry Creek - South,6.1446,sa2
404021099,Largs Bay - Semaphore,6.7241,sa2
404021100,North Haven,14.8433,sa2
404021101,Port Adelaide,12.972,sa2
404021102,The Parks,18.2633,sa2
404021103,Torrens Island,8.8253,sa2
404031104,Adelaide Airport,7.2952,sa2
404031105,Fulham,1.3212,sa2
404031106,Lockleys,5.702,sa2
404031107,Plympton,10.6969,sa2
404031108,Richmond (SA),8.9253,sa2
404031109,West Beach,4.4582,sa2
405011110,Barossa - Angaston,633.8622,sa2
405011111,Light,1111.6724,sa2
405011112,Lyndoch,175.7742,sa2
405011113,Mallala,847.8696,sa2
405011114,Nuriootpa,50.6409,sa2
405011115,Tanunda,17.3326,sa2
405021116,Clare,74.203,sa2
405021117,Gilbert Valley,1675.3597,sa2
405021118,Goyder,6748.1529,sa2
405021119,Wakefield - Barunga West,5231.2434,sa2
405031120,Jamestown,3107.037,sa2
405031121,Peterborough - Mount Remarkable,9643.8839,sa2
405031122,Port Pirie,75.2928,sa2
405031123,Port Pirie Region,1583.2661,sa2
405041124,Kadina,394.1203,sa2
405041125,Moonta,271.9202,sa2
405041126,Wallaroo,146.5314,sa2
405041127,Yorke Peninsula - North,3654.3665,sa2
405041128,Yorke Peninsula - South,2273.8241,sa2
406011129,Ceduna,413.3375,sa2
406011130,Eyre Peninsula,7228.2562,sa2
406011131,Kimba - Cleve - Franklin Harbour,15184.3973,sa2
406011132,Le Hunte - Elliston,11387.2463,sa2
406011133,Port Lincoln,136.283,sa2
406011134,West Coast (SA),31878.8633,sa2
406011135,Western,168955.7763,sa2
406011136,Whyalla,40.8707,sa2
406011137,Whyalla - North,80.449,sa2
406021138,APY Lands,102364.0853,sa2
406021139,Coober Pedy,77.6795,sa2
406021140,Quorn - Lake Gilles,26144.922,sa2
406021141,Outback,513381.5503,sa2
406021142,Port Augusta,253.9026,sa2
406021143,Roxby Downs,288.3608,sa2
407011144,Goolwa - Port Elliot,180.8687,sa2
407011145,Kangaroo Island,4400.731,sa2
407011146,Strathalbyn,155.7859,sa2
407011147,Strathalbyn Region,1517.7955,sa2
407011148,Victor Harbor,128.2644,sa2
407011149,Yankalilla,980.1341,sa2
407021150,Grant,1691.121,sa2
407021151,Kingston - Robe,4431.5114,sa2
407021152,Millicent,177.4316,sa2
407021154,Naracoorte,115.23,sa2
407021155,Naracoorte Region,4404.897,sa2
407021156,Penola,1514.5096,sa2
407021157,Tatiara,6527.2084,sa2
407021158,Wattle Range,2281.8814,sa2
407021173,Mount Gambier - East,66.7535,sa2
407021174,Mount Gambier - West,126.5343,sa2
407031159,Barmera,856.1907,sa2
407031160,Berri,12.0822,sa2
407031161,Karoonda - Lameroo,10548.643,sa2
407031162,Loxton,146.0888,sa2
407031163,Loxton Region,4790.3875,sa2
407031164,Mannum,3287.9006,sa2
407031165,Murray Bridge,97.5456,sa2
407031166,Murray Bridge Region,1924.5348,sa2
407031167,Renmark,14.6561,sa2
407031168,Renmark Region,901.2094,sa2
407031169,The Coorong,8644.9956,sa2
407031170,Waikerie,5557.8467,sa2
501011001,Augusta,2106.5915,sa2
501011002,Busselton,196.2398,sa2
501011003,Busselton Region,1227.0638,sa2
501011004,Margaret River,134.4277,sa2
501021005,Australind - Leschenault,67.3083,sa2
501021007,Capel,507.0606,sa2
501021008,College Grove - Carey Park,9.7141,sa2
501021009,Collie,1709.8149,sa2
501021010,Dardanup,517.0762,sa2
501021011,Davenport,11.7042,sa2
501021012,Eaton - Pelican Point,9.9522,sa2
501021014,Harvey,1660.633,sa2
501021015,East Bunbury - Glen Iris,22.9687,sa2
501021016,Waroona,832.2286,sa2
501021251,Dalyellup,16.3306,sa2
501021252,Gelorup - Stratham,65.254,sa2
501021253,South Bunbury - Bunbury,11.2504,sa2
501021254,Withers - Usher,8.2177,sa2
501031017,Bridgetown - Boyup Brook,4163.8196,sa2
501031018,Donnybrook - Balingup,1559.8561,sa2
501031019,Manjimup,323.8187,sa2
501031020,Pemberton,9641.0808,sa2
502011021,Dawesville - Bouvard,97.9248,sa2
502011022,Falcon - Wannanup,9.5893,sa2
502011023,Greenfields,9.9609,sa2
502011024,Halls Head - Erskine,14.2469,sa2
502011025,Mandurah,8.3954,sa2
502011026,Mandurah - East,40.2182,sa2
502011027,Mandurah - North,31.8412,sa2
502011028,Mandurah - South,11.8268,sa2
502011029,Pinjarra,808.8593,sa2
503011030,City Beach,9.8073,sa2
503011031,Claremont (WA),3.8719,sa2
503011032,Cottesloe,3.7511,sa2
503011033,Floreat,4.4196,sa2
503011034,Mosman Park - Peppermint Grove,5.4149,sa2
503011035,Nedlands - Dalkeith - Crawley,9.7499,sa2
503011036,Swanbourne - Mount Claremont,11.7008,sa2
503021037,Kings Park (WA),4.1819,sa2
503021038,Mount Hawthorn - Leederville,3.8983,sa2
503021039,Mount Lawley - Inglewood,7.0812,sa2
503021040,North Perth,3.0904,sa2
503021041,Perth City,10.9161,sa2
503021042,Subiaco - Shenton Park,7.7961,sa2
503021043,Wembley - West Leederville - Glendalough,6.5603,sa2
504011044,Bassendean - Eden Hill - Ashfield,10.3449,sa2
504011045,Bayswater - Embleton - Bedford,13.8115,sa2
504011046,Maylands,5.0165,sa2
504011047,Morley,10.5547,sa2
504011048,Noranda,4.9416,sa2
504021049,Chidlow,167.7411,sa2
504021050,Glen Forrest - Darlington,56.6584,sa2
504021051,Helena Valley - Koongamia,8.8361,sa2
504021052,Malmalling - Reservoir,318.3852,sa2
504021053,Mundaring,118.6696,sa2
504021054,Swan View - Greenmount - Midvale,15.1408,sa2
504031055,Avon Valley National Park,74.9605,sa2
504031056,Ballajura,23.8166,sa2
504031057,Beechboro,47.1105,sa2
504031058,Bullsbrook,253.8629,sa2
504031059,Ellenbrook,37.7884,sa2
504031060,Gidgegannup,304.8874,sa2
504031061,Hazelmere - Guildford,16.919,sa2
504031062,Lockridge - Kiara,14.6126,sa2
504031063,Malaga,6.4045,sa2
504031064,Melaleuca - Lexia,99.6581,sa2
504031065,Middle Swan - Herne Hill,32.1547,sa2
504031066,Midland - Guildford,11.7136,sa2
504031067,Stratton - Jane Brook,23.4944,sa2
504031068,The Vines,66.9985,sa2
504031069,Walyunga National Park,17.9495,sa2
505011070,Craigie - Beldon,7.1316,sa2
505011071,Currambine - Kinross,5.9596,sa2
505011072,Duncraig,7.6491,sa2
505011073,Greenwood - Warwick,8.5644,sa2
505011074,Heathridge - Connolly,6.6259,sa2
505011075,Hillarys,6.2522,sa2
505011076,Iluka - Burns Beach,5.8339,sa2
505011077,Joondalup - Edgewater,15.6229,sa2
505011078,Kingsley,7.8538,sa2
505011079,Mullaloo - Kallaroo,5.888,sa2
505011080,Ocean Reef,5.2646,sa2
505011081,Padbury,6.0348,sa2
505011082,Sorrento - Marmion,4.5955,sa2
505011083,Woodvale,7.1962,sa2
505021084,Balcatta - Hamersley,10.3604,sa2
505021085,Balga - Mirrabooka,9.4486,sa2
505021086,Dianella,11.4949,sa2
505021087,Herdsman,3.1133,sa2
505021088,Innaloo - Doubleview,5.6082,sa2
505021089,Karrinyup - Gwelup - Carine,14.0888,sa2
505021090,Nollamara - Westminster,6.039,sa2
505021091,Osborne Park Industrial,3.4451,sa2
505021092,Scarborough,4.9714,sa2
505021093,Stirling - Osborne Park,6.4972,sa2
505021094,Trigg - North Beach - Watermans Bay,5.7563,sa2
505021095,Tuart Hill - Joondanna,3.6309,sa2
505021096,Wembley Downs - Churchlands - Woodlands,8.0214,sa2
505021097,Yokine - Coolbinia - Menora,6.8505,sa2
505031098,Alexander Heights - Koondoola,6.7014,sa2
505031099,Butler - Merriwa - Ridgewood,9.5699,sa2
505031100,Carramar,30.0077,sa2
505031101,Clarkson,10.7632,sa2
505031102,Girrawheen,4.0937,sa2
505031103,Madeley - Darch - Landsdale,20.3512,sa2
505031104,Marangaroo,4.7933,sa2
505031105,Mindarie - Quinns Rocks - Jindalee,12.6805,sa2
505031106,Neerabup National Park,17.863,sa2
505031107,Tapping - Ashby - Sinagra,47.8116,sa2
505031108,Wanneroo,41.6742,sa2
505031255,Alkimos - Eglinton,32.6642,sa2
505031256,Carabooda - Pinjar,371.0902,sa2
505031257,Two Rocks,55.0874,sa2
505031258,Yanchep,19.0492,sa2
506011110,Armadale - Wungong - Brookdale,25.3933,sa2
506011111,Ashendon - Lesley,326.2898,sa2
506011112,Camillo - Champion Lakes,8.1254,sa2
506011113,Forrestdale - Harrisdale - Piara Waters,44.2024,sa2
506011114,Kelmscott,15.0443,sa2
506011115,Mount Nasura - Mount Richon - Bedfordale,61.0961,sa2
506011116,Roleystone,74.8096,sa2
506011117,Seville Grove,4.5652,sa2
506021118,Belmont - Ascot - Redcliffe,10.8529,sa2
506021119,East Victoria Park - Carlisle,6.2709,sa2
506021120,Kewdale Commercial,4.8501,sa2
506021121,Perth Airport,20.3221,sa2
506021122,Rivervale - Kewdale - Cloverdale,10.2384,sa2
506021123,Victoria Park - Lathlain - Burswood,7.5755,sa2
506031124,Bentley - Wilson - St James,11.1482,sa2
506031125,Canning Vale - West,8.7354,sa2
506031126,Canning Vale Commercial,6.6779,sa2
506031127,Cannington - Queens Park,9.5147,sa2
506031128,Parkwood - Ferndale - Lynwood,8.6347,sa2
506031129,Riverton - Shelley - Rossmoyne,6.4202,sa2
506031130,Welshpool,8.314,sa2
506031131,Willetton,8.743,sa2
506041132,Beckenham - Kenwick - Langford,18.9584,sa2
506041133,Canning Vale - East,9.9338,sa2
506041134,Gosnells,15.5131,sa2
506041135,Huntingdale - Southern River,18.009,sa2
506041136,Maddington - Orange Grove - Martin,53.2922,sa2
506041137,Thornlie,11.591,sa2
506051138,Forrestfield - Wattle Grove,26.8976,sa2
506051139,High Wycombe,8.6968,sa2
506051140,Kalamunda - Maida Vale - Gooseberry Hill,28.1238,sa2
506051141,Lesmurdie - Bickley - Carmel,220.0818,sa2
506061142,Byford,29.3986,sa2
506061143,Mundijong,286.7458,sa2
506061144,Serpentine - Jarrahdale,588.6193,sa2
506071145,Como,6.3895,sa2
506071146,Manning - Waterford,6.161,sa2
506071147,South Perth - Kensington,7.7565,sa2
507011148,Banjup,29.7061,sa2
507011150,Bibra Industrial,6.5456,sa2
507011151,Bibra Lake,4.1706,sa2
507011152,Coogee,10.4233,sa2
507011153,Coolbellup,4.5202,sa2
507011154,Hamilton Hill,6.6153,sa2
507011155,Henderson,8.7396,sa2
507011158,North Coogee,2.7739,sa2
507011159,South Lake - Cockburn Central,8.896,sa2
507011160,Spearwood,6.5192,sa2
507011161,Success - Hammond Park,8.8607,sa2
507011163,Yangebup,6.0198,sa2
507011259,Beeliar - Wattleup,28.7159,sa2
507011260,Jandakot,15.7037,sa2
507021164,East Fremantle,3.1384,sa2
507021165,Fremantle,29.2192,sa2
507021166,Fremantle - South,7.3037,sa2
507021167,O'Connor (WA),1.6691,sa2
507031169,Bertram - Wellard (West),12.4479,sa2
507031170,Calista,15.1365,sa2
507031172,Hope Valley - Postans,24.7949,sa2
507031173,Kwinana Industrial,16.7145,sa2
507031174,Parmelia - Orelia,7.8295,sa2
507031261,Casuarina - Wandi,43.0888,sa2
507041175,Applecross - Ardross,5.4274,sa2
507041176,Bateman,1.9561,sa2
507041177,Bicton - Palmyra,6.3221,sa2
507041178,Booragoon,6.7888,sa2
507041179,Bull Creek,4.1624,sa2
507041180,Leeming,6.6994,sa2
507041181,Melville,7.8838,sa2
507041182,Murdoch - Kardinya,8.6462,sa2
507041183,Willagee,2.0887,sa2
507041184,Winthrop,3.4789,sa2
507051185,Baldivis,141.544,sa2
507051186,Cooloongup,4.9901,sa2
507051187,Port Kennedy,21.2107,sa2
507051188,Rockingham,35.7219,sa2
507051189,Rockingham Lakes,21.0334,sa2
507051190,Safety Bay - Shoalwater,7.1927,sa2
507051191,Singleton - Golden Bay - Secret Harbour,14.5708,sa2
507051192,Waikiki,5.7834,sa2
507051193,Warnbro,5.6428,sa2
509011225,Albany,30.5001,sa2
509011226,Albany Region,4009.0591,sa2
509011227,Bayonet Head - Lower King,24.871,sa2
509011228,Denmark,1859.8488,sa2
509011229,Gnowangerup,15012.8153,sa2
509011230,Katanning,2647.0202,sa2
509011231,Kojonup,8554.5096,sa2
509011232,Little Grove - Elleker,142.6706,sa2
509011233,McKail - Willyung,101.1998,sa2
509011234,Plantagenet,4383.8753,sa2
509011235,Stirling Range National Park,1121.6227,sa2
509021236,Chittering,1219.9032,sa2
509021237,Cunderdin,6896.4977,sa2
509021238,Dowerin,11490.3836,sa2
509021239,Gingin - Dandaragan,9919.9306,sa2
509021240,Merredin,9827.5053,sa2
509021241,Moora,13538.3952,sa2
509021242,Mukinbudin,50176.9813,sa2
509021243,Northam,1431.2215,sa2
509021244,Toodyay,1691.6486,sa2
509021245,York - Beverley,4502.1111,sa2
509031246,Brookton,7480.8607,sa2
509031247,Kulin,28626.1668,sa2
509031248,Murray,2746.4237,sa2
509031249,Narrogin,509.3037,sa2
509031250,Wagin,9400.0511,sa2
510011262,Broome,50.0425,sa2
510011263,Derby - West Kimberley,110798.9157,sa2
510011264,Halls Creek,135360.3763,sa2
510011265,Kununurra,117706.9504,sa2
510011266,Roebuck,55343.5055,sa2
510021267,East Pilbara,390590.2727,sa2
510021268,Newman,17.0749,sa2
510021269,Port Hedland,94.1758,sa2
510021270,South Hedland,22.2565,sa2
510031271,Ashburton (WA),100827.032,sa2
510031272,Karratha,134.2041,sa2
510031273,Roebourne,15104.853,sa2
511011274,Esperance,479.8669,sa2
511011275,Esperance Region,55180.7929,sa2
511021276,Carnarvon,78.17,sa2
511021277,Exmouth,134985.9085,sa2
511031278,Boulder,13.0881,sa2
511031279,Kalgoorlie,23.4948,sa2
511031280,Kalgoorlie - North,31.0652,sa2
511031281,Kalgoorlie Airport,7.4496,sa2
511031282,Kambalda - Coolgardie - Norseman,218578.0699,sa2
511031283,Leinster - Leonora,495832.2966,sa2
511031284,Trafalgar (WA),27.6123,sa2
511041285,Geraldton,21.8753,sa2
511041286,Geraldton - East,80.9732,sa2
511041287,Geraldton - North,143.0266,sa2
511041288,Geraldton - South,26.2854,sa2
511041289,Irwin,2369.3298,sa2
511041290,Meekatharra,414527.0471,sa2
511041291,Morawa,23464.3302,sa2
511041292,Northampton - Mullewa - Greenough,26161.8873,sa2
601011001,Bridgewater - Gagebrook,55.7463,sa2
601011002,Brighton - Pontville,88.7598,sa2
601011003,Old Beach - Otago,31.5716,sa2
601021004,Bellerive - Rosny,4.7182,sa2
601021005,Cambridge,101.7067,sa2
601021006,Geilston Bay - Risdon,8.7147,sa2
601021007,Howrah - Tranmere,9.4115,sa2
601021008,Lindisfarne - Rose Bay,7.9978,sa2
601021009,Mornington - Warrane,8.2145,sa2
601021010,Risdon Vale,35.4878,sa2
601021011,Rokeby,15.4231,sa2
601021012,South Arm,74.2672,sa2
601031013,Austins Ferry - Granton,27.3675,sa2
601031014,Berriedale - Chigwell,34.0496,sa2
601031015,Claremont (Tas.),17.9226,sa2
601031016,Derwent Park - Lutana,4.9191,sa2
601031017,Glenorchy,10.4597,sa2
601031018,Montrose - Rosetta,5.7328,sa2
601031019,Moonah,2.794,sa2
601031020,New Norfolk,63.264,sa2
601031021,West Moonah,1.7726,sa2
601041022,Kingston - Huntingfield,61.8202,sa2
601041023,Kingston Beach - Blackmans Bay,22.2736,sa2
601041024,Margate - Snug,146.2329,sa2
601041025,Mount Wellington,90.163,sa2
601041026,Taroona - Bonnet Hill,8.0166,sa2
601051027,Hobart,6.6157,sa2
601051028,Lenah Valley - Mount Stuart,9.8086,sa2
601051029,Mount Nelson - Dynnyrne,7.9217,sa2
601051030,New Town,3.822,sa2
601051031,Sandy Bay,6.9463,sa2
601051032,South Hobart - Fern Tree,23.4873,sa2
601051033,West Hobart,3.623,sa2
